"ID_DEPARTAMENTO","DEPARTAMENTO","ID_MUNICIPIO","MUNICIPIO","Latitud","Longitud","LOCALIDAD","Solar_radiation_promedio","Wind_promedio","consumo_energia_promedio","tipo_cultivo","Desecho_Ton_promedio"
"52","NARIÑO","52390","LA TOLA","2.421","-78.213","AMARALES (LA TOLA - NARIÑO)","14197.341796875","1.1333333253860476","10865.745098","PALMA DE ACEITE","57.37079298496246"
"52","NARIÑO","52390","LA TOLA","2.421","-78.213","LA VIGIA (LA TOLA - NARIÑO)","14197.341796875","1.133333325386049","8510.250000","PALMA DE ACEITE","57.37079298496246"
"52","NARIÑO","52390","LA TOLA","2.421","-78.213","LA VIGIA DE LA MAR (LA TOLA - NARIÑO)","14197.341796875","1.1333333253860476","8505.956522","PALMA DE ACEITE","57.37079298496246"
"52","NARIÑO","52390","LA TOLA","2.421","-78.213","MULATOS (LA TOLA - NARIÑO)","14197.341796875","1.1333333253860476","6524.807018","PALMA DE ACEITE","57.37079298496246"
"52","NARIÑO","52390","LA TOLA","2.421","-78.213","SAN PABLO DE LA MAR (LA TOLA - NARIÑO)","14197.341796875","1.133333325386049","4143.250000","PALMA DE ACEITE","57.37079298496246"
"52","NARIÑO","52390","LA TOLA","2.421","-78.213","SAN PABLO DEL MAR (LA TOLA - NARIÑO)","14197.341796875","1.1333333253860476","5991.233333","PALMA DE ACEITE","57.37079298496246"
"52","NARIÑO","52427","MAGÜÍ (Payán)","1.909","-78.048","ALTO ESTERO (MAGÜI - NARIÑO)","14471.9912109375","0.8916666507720948","788.125000","PALMA DE ACEITE","57.37079298496246"
"52","NARIÑO","52427","MAGÜÍ (Payán)","1.909","-78.048","BRISAS DE HAMBURGO (MAGÜÍ - NARIÑO)","14471.9912109375","0.8916666507720948","1547.000000","PALMA DE ACEITE","57.37079298496246"
"52","NARIÑO","52427","MAGÜÍ (Payán)","1.909","-78.048","EL ROSARIO","14471.9912109375","0.8916666507720948","202.500000","PALMA DE ACEITE","57.37079298496246"
"52","NARIÑO","52427","MAGÜÍ (Payán)","1.909","-78.048","EL ROSARIO (MAGÜI - NARIÑO)","14471.9912109375","0.8916666507720948","0.000000","PALMA DE ACEITE","57.37079298496246"
"52","NARIÑO","52427","MAGÜÍ (Payán)","1.909","-78.048","GUILPI","14471.9912109375","0.8916666507720948","853.000000","PALMA DE ACEITE","57.37079298496246"
"52","NARIÑO","52427","MAGÜÍ (Payán)","1.909","-78.048","LA ISLA (MAGÜÍ - NARIÑO)","14471.9912109375","0.891666650772095","326.600000","PALMA DE ACEITE","57.37079298496246"
"52","NARIÑO","52427","MAGÜÍ (Payán)","1.909","-78.048","LA LOMA (MAGÜÍ - NARIÑO)","14471.9912109375","0.891666650772095","767.700000","PALMA DE ACEITE","57.37079298496246"
"52","NARIÑO","52427","MAGÜÍ (Payán)","1.909","-78.048","LAS LAJAS (MAGÜÍ - NARIÑO)","14471.9912109375","0.891666650772095","1395.600000","PALMA DE ACEITE","57.37079298496246"
"52","NARIÑO","52473","MOSQUERA","2.445","-78.442","EL BAJITO DE ECHANDÍA (MOSQUERA - NARIÑO)","13841.783203125","1.4833333492279064","3433.529412","PALMA DE ACEITE","57.37079298496246"
"52","NARIÑO","52490","OLAYA HERRERA","2.293","-78.298","BOCA DE PRIETA (OLAYA HERRERA - NARIÑO)","14279.4169921875","1.0583333969116209","3644.938776","PALMA DE ACEITE","57.37079298496246"
"52","NARIÑO","52490","OLAYA HERRERA","2.293","-78.298","BOCAS DE PRIETA (OLAYA HERRERA - NARIÑO)","14279.4169921875","1.0583333969116206","3094.200000","PALMA DE ACEITE","57.37079298496246"
"52","NARIÑO","52490","OLAYA HERRERA","2.293","-78.298","SAN JOSÉ CALABAZAL (OLAYA HERRERA - NARIÑO)","14279.4169921875","1.0583333969116209","8066.785714","PALMA DE ACEITE","57.37079298496246"
"52","NARIÑO","52520","FRANCISCO PIZARRO","2.091","-78.594","SAN PEDRO DEL VINO ( FRANCISCO PIZARRO - NARIÑO)","13543.9580078125","1.5666667222976696","5531.000000","PALMA DE ACEITE","57.37079298496246"
"52","NARIÑO","52520","FRANCISCO PIZARRO","2.091","-78.594","SAN PEDRO DEL VINO (FRANCISCO PIZARRO - NARIÑO)","13543.9580078125","1.5666667222976687","6245.900000","PALMA DE ACEITE","57.37079298496246"
"52","NARIÑO","52621","ROBERTO PAYÁN (San José)","1.9","-78.385","TAMAJE (ROBERTO PAYAN - NARIÑO)","13893.6083984375","1.375","5052.500000","PALMA DE ACEITE","57.37079298496246"
"52","NARIÑO","52696","SANTA BÁRBARA (Iscuandé)","2.299","-77.873","LA ENSENADA (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO)","14712.0830078125","1.0083333253860476","6761.567568","PALMA DE ACEITE","57.37079298496246"
"52","NARIÑO","52696","SANTA BÁRBARA (Iscuandé)","2.299","-77.873","LA ENSENADA (SANTA BÁRBARA - NARIÑO)","14712.0830078125","1.0083333253860478","6793.470588","PALMA DE ACEITE","57.37079298496246"
"52","NARIÑO","52696","SANTA BÁRBARA (Iscuandé)","2.299","-77.873","SANTA RITA (SANTA BARBARA (ISCUANDÉ) - NARIÑO)","14712.0830078125","1.008333325386048","8116.900000","PALMA DE ACEITE","57.37079298496246"
"52","NARIÑO","52696","SANTA BÁRBARA (Iscuandé)","2.299","-77.873","SECADERO (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO)","14712.0830078125","1.0083333253860476","4628.400000","PALMA DE ACEITE","57.37079298496246"
"52","NARIÑO","52696","SANTA BÁRBARA (Iscuandé)","2.299","-77.873","SECADERO (SANTA BÁRBARA - NARIÑO)","14712.0830078125","1.0083333253860491","4576.000000","PALMA DE ACEITE","57.37079298496246"
"52","NARIÑO","52835","TUMACO","1.638","-78.617","BOCAS DE CURAY (SAN ANDRÉS DE TUMACO - NARIÑO)","13513.8662109375","1.5166666507720934","8651.928571","PALMA DE ACEITE","57.37079298496246"
"52","NARIÑO","52835","TUMACO","1.638","-78.617","BOCAS DE CURAY (TUMACO - NARIÑO)","13513.8662109375","1.5166666507720943","10962.190476","PALMA DE ACEITE","57.37079298496246"
"52","NARIÑO","52835","TUMACO","1.638","-78.617","CHAJAL (TUMACO - NARIÑO)","13513.8662109375","1.5166666507720934","24012.615385","PALMA DE ACEITE","57.37079298496246"
"52","NARIÑO","52835","TUMACO","1.638","-78.617","PITAL DE LA COSTA (TUMACO - NARIÑO)","13513.8662109375","1.5166666507720938","28038.791667","PALMA DE ACEITE","57.37079298496246"
"52","NARIÑO","52835","TUMACO","1.638","-78.617","PUEBLO NUEVO (TABLÓN SALADO) (TUMACO - NARIÑO)","13513.8662109375","1.5166666507720936","4534.176471","PALMA DE ACEITE","57.37079298496246"
"52","NARIÑO","52835","TUMACO","1.638","-78.617","SAN JOSÉ DEL GUAYABO (TUMACO - NARIÑO)","13513.8662109375","1.5166666507720903","2944.000000","PALMA DE ACEITE","57.37079298496246"
"52","NARIÑO","52835","TUMACO","1.638","-78.617","SAN JUAN COSTA (TUMACO - NARIÑO)","13513.8662109375","1.516666650772091","30348.000000","PALMA DE ACEITE","57.37079298496246"
"52","NARIÑO","52835","TUMACO","1.638","-78.617","SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO)","13513.8662109375","1.516666650772094","32434.111111","PALMA DE ACEITE","57.37079298496246"
"52","NARIÑO","52835","TUMACO","1.638","-78.617","SANTA ROSA (TUMACO - NARIÑO)","13513.8662109375","1.5166666507720932","3845.750000","PALMA DE ACEITE","57.37079298496246"
"52","NARIÑO","52835","TUMACO","1.638","-78.617","TABLÓN DULCE LA PAMPA (TUMACO - NARIÑO)","13513.8662109375","1.5166666507720932","3702.800000","PALMA DE ACEITE","57.37079298496246"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","3.613","-77.089","GALVEZ (BUENAVENTURA - VALLE DEL CAUCA)","15811.275390625","1.3999999761581396","4145.000000","CAFE","103.62793064117432"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","3.613","-77.089","HUMANES MAR (BUENAVENTURA - VALLE DEL CAUCA)","15811.275390625","1.3999999761581414","6555.000000","CAFE","103.62793064117432"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","3.613","-77.089","PAPAYAL 1 (BUENAVENTURA - VALLE DEL CAUCA)","15811.275390625","1.3999999761581416","9503.733333","CAFE","103.62793064117432"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","3.613","-77.089","PITAL (BUENAVENTURA - VALLE DEL CAUCA)","15811.275390625","1.3999999761581414","2958.375000","CAFE","103.62793064117432"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","3.613","-77.089","PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA)","15811.275390625","1.3999999761581419","104897.384615","CAFE","103.62793064117432"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","3.613","-77.089","PUNTA BONITA","15811.275390625","1.399999976158141","7646.750000","CAFE","103.62793064117432"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","3.613","-77.089","PUNTA BONITA (BUENAVENTURA - VALLE DEL CAUCA)","15811.275390625","1.3999999761581412","8764.000000","CAFE","103.62793064117432"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","3.613","-77.089","PUNTA SOLDADO (BUENAVENTURA - VALLE DEL CAUCA)","15811.275390625","1.399999976158141","5544.000000","CAFE","103.62793064117432"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","3.613","-77.089","SAN FRANCISCO DE NAYA (BUENAVENTURA - VALLE DEL CAUCA)","15811.275390625","1.399999976158141","8748.500000","CAFE","103.62793064117432"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","3.613","-77.089","SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA)","15811.275390625","1.3999999761581419","9263.388889","CAFE","103.62793064117432"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","3.613","-77.089","SAN ISIDRO - CALIMA (BUENAVENTURA - VALLE DEL CAUCA)","15811.275390625","1.3999999761581414","3524.875000","CAFE","103.62793064117432"
"85","CASANARE","85430","TRINIDAD","5.37","-71.199","BOCAS DEL PAUTO (TRINIDAD - CASANARE)","16339.7587890625","1.4500000476837165","18879.900000","PALMA DE ACEITE","297.06593132019043"
"86","PUTUMAYO","86573","PUERTO LEGUÍZAMO","0.062","-75.068","PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO)","14172.4912109375","0.8583333492279052","5507.020408","PALMA DE ACEITE","65.44999885559082"
"86","PUTUMAYO","86573","PUERTO LEGUÍZAMO","0.062","-75.068","PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO)","14172.4912109375","0.858333349227905","1177804.400000","PALMA DE ACEITE","65.44999885559082"
"88","ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA","88001","SAN ANDRÉS","12.546","-81.721","SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA )","19971.466796875","3.39166665077209","23887187.500000",NULL,NULL
"88","ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA","88001","SAN ANDRÉS","12.546","-81.721","SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA)","19971.466796875","3.3916666507720916","20736813.538462",NULL,NULL
"88","ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA","88001","SAN ANDRÉS","12.546","-81.721","SAN ANDRES (SAN ANDRES - ARCHIPIELAGO DE SAN ANDRES)","19971.466796875","3.39166665077209","22018989.000000",NULL,NULL
"88","ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA","88564","PROVIDENCIA","13.356","-81.377","PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA )","19511.775390625","3.5666666030883794","1476397.000000",NULL,NULL
"88","ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA","88564","PROVIDENCIA","13.356","-81.377","PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA)","19511.775390625","3.5666666030883794","1358253.482759",NULL,NULL
"88","ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA","88564","PROVIDENCIA","13.356","-81.377","PROVIDENCIA (PROVIDENCIA - ARCHIPIELAGO DE SAN ANDRES)","19511.775390625","3.56666660308838","1396928.500000",NULL,NULL
"91","AMAZONAS","91001","LETICIA","-3.527","-70.048","LETICIA (LETICIA - AMAZONAS)","13229.591796875","1.0833333730697614","4927862.741379","BANANO","847.1099853515625"
"91","AMAZONAS","91540","PUERTO NARIÑO","-3.629","-70.475","PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS)","13312.9248046875","1.041666626930239","149432.340000","BANANO","847.1099853515625"
"91","AMAZONAS","91798","TARAPACÁ","-2.449","-70.01","TARAPACA (TARAPACA (ANM) - AMAZONAS)","13408.091796875","1.0916666984558103","35667.428571","BANANO","847.1099853515625"
"91","AMAZONAS","91798","TARAPACÁ","-2.449","-70.01","TARAPACA (TARAPACA - AMAZONAS)","13408.091796875","1.09166669845581","33048.250000","BANANO","847.1099853515625"
"94","GUAINÍA","94001","INÍRIDA","3.322","-68.46","CHORRO BOCON (INÍRIDA - GUAINÍA)","15622.3583984375","1.0583332777023304","6058.428571","CAÑA PANELERA","33.65999984741211"
"94","GUAINÍA","94001","INÍRIDA","3.322","-68.46","INÍRIDA (INÍRIDA - GUAINÍA)","15622.3583984375","1.0583332777023313","2497007.840000","CAÑA PANELERA","33.65999984741211"
"94","GUAINÍA","94001","INÍRIDA","3.322","-68.46","LAGUNA COLORADA ALTA (INÍRIDA - GUAINÍA)","15622.3583984375","1.05833327770233","9138.750000","CAÑA PANELERA","33.65999984741211"
"94","GUAINÍA","94343","BARRANCO MINAS","3.316","-69.402","BARRANCO MINAS (BARRANCO MINAS - GUAINÍA)","15808.6337890625","1.1416666507720892","101878.875000","CAÑA PANELERA","33.65999984741211"
"94","GUAINÍA","94343","BARRANCO MINAS","3.316","-69.402","BARRANCOMINAS (BARRANCO MINAS - GUAINÍA)","15808.6337890625","1.14166665077209","86010.000000","CAÑA PANELERA","33.65999984741211"
"94","GUAINÍA","94343","BARRANCO MINAS","3.316","-69.402","BARRANCOMINAS (BARRANCOMINAS - GUAINÍA)","15808.6337890625","1.1416666507720916","71494.805556","CAÑA PANELERA","33.65999984741211"
"95","GUAVIARE","95200","MIRAFLORES","1.366","-72.021","MIRAFLORES (MIRAFLORES - GUAVIARE)","14879.5166015625","0.9583333134651183","113791.880000","CAFE","0"
"97","VAUPÉS","97001","MITÚ","1.018","-70.421","MITÚ (MITÚ - VAUPÉS)","14404.2666015625","1","1741992.169492","BANANO","93.5"
"97","VAUPÉS","97161","CARURÚ","1.055","-71.334","CARURÚ (CARURÚ - VAUPÉS)","14620.93359375","0.975000023841858","29370.145455","BANANO","93.5"
"97","VAUPÉS","97666","TARAIRA","-0.717","-69.911","TARAIRA (TARAIRA - VAUPÉS)","13655.2587890625","1.0249999761581414","40970.535714","BANANO","93.5"
"99","VICHADA","99001","PUERTO CARREÑO","5.839","-68.145","CASUARITO (PUERTO CARREÑO - VICHADA)","16512.42578125","1.5583332777023313","37979.837838","PALMA DE ACEITE","79.73181358973186"
"99","VICHADA","99001","PUERTO CARREÑO","5.839","-68.145","PUERTO CARREÑO (PUERTO CARREÑO - VICHADA)","16512.42578125","1.5583332777023313","3199756.186441","PALMA DE ACEITE","79.73181358973186"
"99","VICHADA","99524","LA PRIMAVERA","5.525","-69.614","LA PRIMAVERA (LA PRIMAVERA - VICHADA)","16338.2666015625","1.5249999761581419","492704.184211","PALMA DE ACEITE","79.73181358973186"
"99","VICHADA","99624","SANTA ROSALÍA","4.983","-70.655","SANTA ROSALÍA (SANTA ROSALÍA - VICHADA)","16494.68359375","1.483333349227906","201572.911765","PALMA DE ACEITE","79.73181358973186"
"99","VICHADA","99773","CUMARIBO","4.265","-69.525","CUMARIBO (CUMARIBO - VICHADA)","15888.7412109375","1.291666626930237","431583.829268","PALMA DE ACEITE","79.73181358973186"
